# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.958938706963373605e-03 1.119215505814833284e-01 8.452428644353681200e-03 3.124752237420305809e-03 5.279226085415322962e-03 7.330978691375623132e-04 6.907591625776449140e-03 9.240222758516128398e-02 1.011701206844475148e-02 2.085087357818839887e-02 1.896142537119982789e-03 1.074502078869517124e-01 8.438571516137808454e-03 3.124752237420305809e-03 5.279226085415322962e-03 7.330978691375623132e-04 6.907591625776449140e-03 9.240222758516128398e-02 1.011701206844475148e-02 2.085087357818839887e-02
1.000000000000000000e+02 7.154320820242135697e-05 1.213523185261592277e-05 1.685450302578065046e-03 2.462368824040674607e-03 3.200762260618744909e-04 1.856681142893304394e-03 3.220346267833635603e-04 7.802072080000930533e-03 8.350828951021117461e-05 3.425261808975432132e-06 6.946492209722175031e-05 1.254694788874722638e-05 1.701043686181061797e-03 2.462368824040674607e-03 3.200762260618744909e-04 1.856681142893304394e-03 3.220346267833635603e-04 7.802072080000930533e-03 8.350828951021117461e-05 3.425261808975432132e-06
2.000000000000000000e+02 4.141158534366617017e-05 6.877844602908410902e-06 2.419883501903056285e-03 7.119762011592103979e-04 4.536753141366840682e-04 2.508494343692180620e-03 2.946648331314799659e-04 2.334081605684592761e-03 2.290406359631106130e-04 8.048225333830378343e-07 4.215362025684887408e-05 5.602271365057409266e-06 2.442293032490870999e-03 7.119762011592103979e-04 4.536753141366840682e-04 2.508494343692180620e-03 2.946648331314799659e-04 2.334081605684592761e-03 2.290406359631106130e-04 8.048225333830378343e-07
3.000000000000000000e+02 8.036359127997995719e-06 9.495588664744036858e-06 2.288361532714734345e-03 5.188401446500778445e-04 3.454154745415059834e-04 2.347687345648071140e-03 2.676267873812641679e-04 1.698784749545269443e-03 2.209752675435278232e-04 7.263975271728407476e-07 7.296200609696204866e-06 9.283867956040275967e-06 2.369775241822137581e-03 5.188401446500778445e-04 3.454154745415059834e-04 2.347687345648071140e-03 2.676267873812641679e-04 1.698784749545269443e-03 2.209752675435278232e-04 7.263975271728407476e-07
4.000000000000000000e+02 5.345965751292177343e-06 1.257398887489412152e-05 2.152501767508397355e-03 4.445115645106796024e-04 3.383347312861514564e-04 2.261068662704298314e-03 2.911633749103666852e-04 1.344899192851897957e-03 2.261734516092759944e-04 6.144809829884005716e-07 4.947614351615445601e-06 1.209751510516073451e-05 2.286331819531031966e-03 4.445115645106796024e-04 3.383347312861514564e-04 2.261068662704298314e-03 2.911633749103666852e-04 1.344899192851897957e-03 2.261734516092759944e-04 6.144809829884005716e-07
5.000000000000000000e+02 5.803823331752752521e-06 1.329739427986789288e-05 2.078408427939031338e-03 3.471494835234315186e-04 3.571801820085345109e-04 2.180965085223436802e-03 2.951637194298871165e-04 1.158088182164022624e-03 2.074838027313374075e-04 2.041967086006429328e-07 5.331715652489007947e-06 1.220203769768399697e-05 2.260902730536086883e-03 3.471494835234315186e-04 3.571801820085345109e-04 2.180965085223436802e-03 2.951637194298871165e-04 1.158088182164022624e-03 2.074838027313374075e-04 2.041967086006429328e-07
6.000000000000000000e+02 8.808511650982625283e-06 1.481944272113092780e-05 1.968950055268370303e-03 2.163764892917352783e-04 3.961074553565176095e-04 2.102234862557455716e-03 2.839339966896189602e-04 9.874802557462067625e-04 1.795908713733221373e-04 1.547192307223038363e-07 8.253663780683644281e-06 1.336058182537252770e-05 2.193639771067197770e-03 2.163764892917352783e-04 3.961074553565176095e-04 2.102234862557455716e-03 2.839339966896189602e-04 9.874802557462067625e-04 1.795908713733221373e-04 1.547192307223038363e-07
7.000000000000000000e+02 1.289865500715176269e-05 1.442037668068341936e-05 1.905536432932332120e-03 1.273259333102395765e-04 4.304273167781742663e-04 2.052316169468100786e-03 2.635227813469945128e-04 8.580926693737212429e-04 1.611198019299551532e-04 1.356378188013536928e-07 1.241430273079635183e-05 1.277421098344986444e-05 2.153734438766836262e-03 1.273259333102395765e-04 4.304273167781742663e-04 2.052316169468100786e-03 2.635227813469945128e-04 8.580926693737212429e-04 1.611198019299551532e-04 1.356378188013536928e-07
8.000000000000000000e+02 1.815984822721575104e-05 1.284331562836083505e-05 1.786815034152048568e-03 7.630481159207312149e-05 4.868018504556125936e-04 1.992337167054266094e-03 2.538276095161648969e-04 7.721714645316471882e-04 1.288066304625745076e-04 1.169769447727676771e-07 1.767071006153109986e-05 1.164086110906347333e-05 2.051581166472783279e-03 7.630481159207312149e-05 4.868018504556125936e-04 1.992337167054266094e-03 2.538276095161648969e-04 7.721714645316471882e-04 1.288066304625745076e-04 1.169769447727676771e-07
9.000000000000000000e+02 2.182645171778359127e-05 1.141299403182191237e-05 1.654135711696898183e-03 6.093496742766098034e-05 5.354768080784634175e-04 1.935609891492652297e-03 2.438352930659077222e-04 7.414616955449775245e-04 9.690253017774853384e-05 6.490606999645032460e-08 2.140135121236537045e-05 1.073390579515866685e-05 1.930495415327272962e-03 6.093496742766098034e-05 5.354768080784634175e-04 1.935609891492652297e-03 2.438352930659077222e-04 7.414616955449775245e-04 9.690253017774853384e-05 6.490606999645032460e-08
1.000000000000000000e+03 2.405252616776541396e-05 1.064154334789091804e-05 1.621657721152432131e-03 5.406154550289738646e-05 5.472880946893809518e-04 1.924926366536411229e-03 2.303527237429107012e-04 6.619830864831657835e-04 7.719688551744455186e-05 1.201198445309475776e-07 2.409266762054902263e-05 1.027744362607782679e-05 1.909939935006024249e-03 5.406154550289738646e-05 5.472880946893809518e-04 1.924926366536411229e-03 2.303527237429107012e-04 6.619830864831657835e-04 7.719688551744455186e-05 1.201198445309475776e-07
1.100000000000000000e+03 3.143554222600443215e-05 1.240764072510101528e-05 1.902608946138389500e-03 9.057325701575588825e-05 5.820556874798755954e-04 2.027943467198810388e-03 3.370928412122964801e-04 3.066507853147139740e-04 5.624953799381607810e-05 4.963134073229220885e-06 3.385036436764958062e-05 1.215191432158653244e-05 2.233268345584043645e-03 9.057325701575588825e-05 5.820556874798755954e-04 2.027943467198810388e-03 3.370928412122964801e-04 3.066507853147139740e-04 5.624953799381607810e-05 4.963134073229220885e-06
1.200000000000000000e+03 2.779178553764223645e-05 1.254286360985158599e-05 1.449785361820020652e-03 4.990709638275865530e-05 6.354999152793608559e-04 1.888700978905926472e-03 4.104026378870022579e-04 6.251833336611003437e-04 5.502504509813081908e-05 2.550380818837214830e-06 2.888800293701889241e-05 1.215822262441707799e-05 1.733546281970858860e-03 4.990709638275865530e-05 6.354999152793608559e-04 1.888700978905926472e-03 4.104026378870022579e-04 6.251833336611003437e-04 5.502504509813081908e-05 2.550380818837214830e-06
1.300000000000000000e+03 3.054000843396350445e-05 1.316546776948798993e-05 1.437672645280753825e-03 5.167321501226393888e-05 6.241055302131412030e-04 1.876200142126574575e-03 1.929414474779482720e-04 5.745763427500589484e-04 3.793593370786685776e-05 3.656793340042292312e-07 3.128160010112414867e-05 1.310263274297473089e-05 1.726909539143733126e-03 5.167321501226393888e-05 6.241055302131412030e-04 1.876200142126574575e-03 1.929414474779482720e-04 5.745763427500589484e-04 3.793593370786685776e-05 3.656793340042292312e-07
1.400000000000000000e+03 2.865845155617347082e-05 1.180982322881906558e-05 1.304706083909735808e-03 5.440636801025387645e-05 6.212070336880083600e-04 1.817275187051891694e-03 2.049538217027261668e-04 7.468631983894891439e-04 3.873410680930854138e-05 5.437123231723468514e-07 2.895703594235084533e-05 1.189077379214710882e-05 1.576597014923755485e-03 5.440636801025387645e-05 6.212070336880083600e-04 1.817275187051891694e-03 2.049538217027261668e-04 7.468631983894891439e-04 3.873410680930854138e-05 5.437123231723468514e-07
1.500000000000000000e+03 3.086445030001030033e-05 1.289734119517467492e-05 1.395386969690214606e-03 5.649116076880436837e-05 6.375514941049759913e-04 1.863901298870093226e-03 1.761573955208755194e-04 5.360754908807343960e-04 3.159889776568827887e-05 2.727888002002589547e-07 3.218655758412140497e-05 1.310050665675194649e-05 1.681257858866564694e-03 5.649116076880436837e-05 6.375514941049759913e-04 1.863901298870093226e-03 1.761573955208755194e-04 5.360754908807343960e-04 3.159889776568827887e-05 2.727888002002589547e-07
1.600000000000000000e+03 3.300119837494403294e-05 1.325445858203371594e-05 1.613282505047456718e-03 7.247773256844082241e-05 6.097733651160908760e-04 1.927944934529063955e-03 1.518363434392912487e-04 3.262622472847567594e-04 2.543766153057686966e-05 8.238063197611783272e-07 3.580072749694778405e-05 1.377191036686911587e-05 1.915496687071261252e-03 7.247773256844082241e-05 6.097733651160908760e-04 1.927944934529063955e-03 1.518363434392912487e-04 3.262622472847567594e-04 2.543766153057686966e-05 8.238063197611783272e-07
1.700000000000000000e+03 2.949974568967394245e-05 1.195204758737225321e-05 1.348818238437878925e-03 5.879748249790466024e-05 6.435974967411337792e-04 1.841175051973540505e-03 1.628809615343808836e-04 5.428209347496772488e-04 3.066457571202458541e-05 1.973589542193182234e-07 3.125675705368281132e-05 1.231252177730946939e-05 1.628298619511047741e-03 5.879748249790466024e-05 6.435974967411337792e-04 1.841175051973540505e-03 1.628809615343808836e-04 5.428209347496772488e-04 3.066457571202458541e-05 1.973589542193182234e-07
1.800000000000000000e+03 3.058999797736405894e-05 1.154924888291904554e-05 1.335111348297931665e-03 6.304873164225963187e-05 6.487140249919735478e-04 1.842748583474800332e-03 1.531705660247813250e-04 5.114724966111721186e-04 2.855182594833154019e-05 2.112440777768906752e-07 3.266540737659666898e-05 1.202269645368312683e-05 1.615131311625681325e-03 6.304873164225963187e-05 6.487140249919735478e-04 1.842748583474800332e-03 1.531705660247813250e-04 5.114724966111721186e-04 2.855182594833154019e-05 2.112440777768906752e-07
1.900000000000000000e+03 3.056380355631065538e-05 1.166415504432796611e-05 1.329438722595592580e-03 6.321289458109631077e-05 6.555589015019216027e-04 1.841173093180300049e-03 1.571422819742943988e-04 4.934551451054940922e-04 2.886398267902168623e-05 3.615438767321510580e-07 3.303564554030878728e-05 1.215058032980607496e-05 1.606927644197171483e-03 6.321289458109631077e-05 6.555589015019216027e-04 1.841173093180300049e-03 1.571422819742943988e-04 4.934551451054940922e-04 2.886398267902168623e-05 3.615438767321510580e-07
2.000000000000000000e+03 3.058296343160969781e-05 1.039062887607526758e-05 1.307530315932889115e-03 6.693150733292932918e-05 6.344023297560406720e-04 1.833142244171331219e-03 1.460009557481794899e-04 4.948257792725049842e-04 2.987194327987857328e-05 2.626257760490302309e-07 3.305168711297334303e-05 1.068338857634622061e-05 1.587439676482153882e-03 6.693150733292932918e-05 6.344023297560406720e-04 1.833142244171331219e-03 1.460009557481794899e-04 4.948257792725049842e-04 2.987194327987857328e-05 2.626257760490302309e-07
